profile,occurred_at,amount_minor,currency,type,tags,note,created_at,updated_at
Personal,2024-09-01T06:00:00.000Z,97000,USD,expense,home,rent,2024-09-01T15:13:33.000Z,2024-09-01T15:13:33.000Z
Personal,2024-09-03T06:00:00.000Z,868,USD,expense,wife,temu swim suit,2024-09-06T17:20:51.000Z,2024-09-06T17:20:51.000Z
Personal,2024-09-03T06:00:00.000Z,3722,USD,expense,food,walmart grocery,2024-09-06T17:33:06.000Z,2024-09-06T17:33:06.000Z
Personal,2024-09-05T06:00:00.000Z,185,USD,expense,waste,vending kitkat,2024-09-06T17:34:05.000Z,2024-09-06T17:34:05.000Z
Personal,2024-09-06T06:00:00.000Z,3839,USD,expense,food,instacart chicken,2024-09-08T19:05:56.000Z,2024-09-08T19:05:56.000Z
Personal,2024-09-06T06:00:00.000Z,1706,USD,expense,study,namecheap website,2024-09-08T19:06:39.000Z,2024-09-08T19:06:39.000Z
Personal,2024-09-06T06:00:00.000Z,2435,USD,expense,food,walmart grocery,2024-09-08T19:08:37.000Z,2024-09-08T19:08:37.000Z
Personal,2024-09-06T06:00:00.000Z,547,USD,expense,home,walmart hacksaw,2024-09-08T19:09:10.000Z,2024-09-08T19:09:10.000Z
Personal,2024-09-06T06:00:00.000Z,698,USD,expense,beauty,walmart lotion,2024-09-08T19:09:35.000Z,2024-09-08T19:09:35.000Z
Personal,2024-09-06T06:00:00.000Z,123440,USD,income,job,phd salary,2024-09-06T06:00:00.000Z,2024-09-06T06:00:00.000Z
Personal,2024-09-08T06:00:00.000Z,1932,USD,expense,waste,bkash toha send,2024-09-08T19:10:14.000Z,2024-09-08T19:10:14.000Z
Personal,2024-09-09T06:00:00.000Z,250,USD,expense,transport,taaha transit,2024-09-14T14:47:40.000Z,2024-09-14T14:47:40.000Z
Personal,2024-09-09T06:00:00.000Z,1901,USD,expense,food,dave's hot chicken,2024-09-14T14:48:10.000Z,2024-09-14T14:48:10.000Z
Personal,2024-09-14T06:00:00.000Z,1999,USD,expense,transport,uber to ielts,2024-09-14T14:47:03.000Z,2024-09-14T14:47:03.000Z
Personal,2024-09-14T06:00:00.000Z,250,USD,expense,transport,transit app,2024-09-20T18:22:31.000Z,2024-09-20T18:22:31.000Z
Personal,2024-09-17T06:00:00.000Z,698,USD,expense,food,walmart toothpaste,2024-09-20T18:19:05.000Z,2024-09-20T18:19:05.000Z
Personal,2024-09-17T06:00:00.000Z,3037,USD,expense,food,walmart grocery,2024-09-20T18:19:47.000Z,2024-09-20T18:19:47.000Z
Personal,2024-09-18T06:00:00.000Z,3612,USD,expense,food,walmart grocery,2024-09-20T18:20:31.000Z,2024-09-20T18:20:31.000Z
Personal,2024-09-18T06:00:00.000Z,2580,USD,expense,tech,google fi,2024-12-23T19:06:31.000Z,2024-12-23T19:06:31.000Z
Personal,2024-09-19T06:00:00.000Z,975,USD,expense,friend,arafat vai birthday,2024-10-10T20:17:58.000Z,2024-10-10T20:17:58.000Z
Personal,2024-09-20T06:00:00.000Z,3639,USD,expense,food,walmart grocery,2024-09-23T20:54:49.000Z,2024-09-23T20:54:49.000Z
Personal,2024-09-20T06:00:00.000Z,123440,USD,income,job,phd salary,2024-09-20T06:00:00.000Z,2024-09-20T06:00:00.000Z
Personal,2024-09-21T06:00:00.000Z,500,USD,expense,transport,taaha transit app,2024-09-23T20:50:34.000Z,2024-09-23T20:50:34.000Z
Personal,2024-09-21T06:00:00.000Z,2160,USD,expense,wife,five below shopping,2024-09-23T20:51:03.000Z,2024-09-23T20:51:03.000Z
Personal,2024-09-21T06:00:00.000Z,8041,USD,expense,wife,sierra shopping,2024-09-23T20:52:33.000Z,2024-09-23T20:52:33.000Z
Personal,2024-09-21T06:00:00.000Z,1823,USD,expense,wife,target shopping,2024-09-23T20:53:12.000Z,2024-09-23T20:53:12.000Z
Personal,2024-09-24T06:00:00.000Z,4191,USD,expense,waste,taaha money send,2024-09-24T18:35:56.000Z,2024-09-24T18:35:56.000Z
Personal,2024-09-25T06:00:00.000Z,2155,USD,expense,study,chatgpt,2024-09-27T18:36:06.000Z,2024-09-27T18:36:06.000Z
Personal,2024-09-28T06:00:00.000Z,500,USD,expense,transport,taaha transit app,2024-09-30T20:14:31.000Z,2024-09-30T20:14:31.000Z
Personal,2024-09-28T06:00:00.000Z,7494,USD,expense,food,chinatown grocery,2024-09-30T20:15:06.000Z,2024-09-30T20:15:06.000Z
Personal,2024-09-28T06:00:00.000Z,536,USD,expense,home,dollar tree kitchen materials,2024-09-30T20:16:26.000Z,2024-09-30T20:16:26.000Z
Personal,2024-09-28T06:00:00.000Z,1000,USD,expense,home,TJmax home items,2024-09-30T20:17:17.000Z,2024-09-30T20:17:17.000Z
Personal,2024-09-28T06:00:00.000Z,1260,USD,expense,home,TJMaxx home items,2024-09-30T20:17:38.000Z,2024-09-30T20:17:38.000Z
Personal,2024-09-28T06:00:00.000Z,1076,USD,expense,friend,Ross gift,2024-09-30T20:19:11.000Z,2024-09-30T20:19:11.000Z
Personal,2024-09-29T06:00:00.000Z,1821,USD,expense,beauty,condom,2024-09-30T20:15:34.000Z,2024-09-30T20:15:34.000Z
Personal,2024-10-01T06:00:00.000Z,1498,USD,expense,home,walmart,2024-10-07T19:57:36.000Z,2024-10-07T19:57:36.000Z
Personal,2024-10-01T06:00:00.000Z,2182,USD,expense,food,walmart grocery,2024-10-07T19:58:08.000Z,2024-10-07T19:58:08.000Z
Personal,2024-10-02T06:00:00.000Z,97000,USD,expense,home,rent sunnyside,2024-10-07T19:54:07.000Z,2024-10-07T19:54:07.000Z
Personal,2024-10-03T06:00:00.000Z,185,USD,expense,food,vending machine cookies,2024-10-07T19:53:03.000Z,2024-10-07T19:53:03.000Z
Personal,2024-10-03T06:00:00.000Z,185,USD,expense,friend,vending machine arman vai,2024-10-07T19:53:38.000Z,2024-10-07T19:53:38.000Z
Personal,2024-10-03T06:00:00.000Z,718,USD,expense,home,temu home items,2024-10-07T19:55:30.000Z,2024-10-07T19:55:30.000Z
Personal,2024-10-05T06:00:00.000Z,4789,USD,expense,wife,taaha jacket from ross after refund,2024-10-07T19:49:24.000Z,2024-10-07T19:49:24.000Z
Personal,2024-10-05T06:00:00.000Z,4071,USD,expense,food,chinatown fish,2024-10-07T19:50:22.000Z,2024-10-07T19:50:22.000Z
Personal,2024-10-06T06:00:00.000Z,753,USD,expense,tech,minecraft ios,2024-10-07T19:48:00.000Z,2024-10-07T19:48:00.000Z
Personal,2024-10-07T06:00:00.000Z,123440,USD,income,job,phd salary,2024-10-07T06:00:00.000Z,2024-10-07T06:00:00.000Z
Personal,2024-10-08T06:00:00.000Z,455,USD,expense,food,hisham walmart plus,2024-12-23T19:04:33.000Z,2024-12-23T19:04:33.000Z
Personal,2024-10-09T06:00:00.000Z,500,USD,expense,transport,taaha transit app,2024-10-21T23:08:35.000Z,2024-10-21T23:08:35.000Z
Personal,2024-10-10T06:00:00.000Z,2940,USD,expense,home,walmart blender,2024-10-28T22:10:32.000Z,2024-10-28T22:10:32.000Z
Personal,2024-10-10T06:00:00.000Z,1046,USD,expense,food,walmart,2024-10-28T22:11:03.000Z,2024-10-28T22:11:03.000Z
Personal,2024-10-12T06:00:00.000Z,1131,USD,expense,food,shop n go,2024-10-21T22:58:23.000Z,2024-10-21T22:58:23.000Z
Personal,2024-10-12T06:00:00.000Z,4128,USD,expense,food,instacart chicken,2024-10-21T23:07:56.000Z,2024-10-21T23:07:56.000Z
Personal,2024-10-15T06:00:00.000Z,536,USD,expense,friend,arafat vai pepsi,2024-10-28T22:06:32.000Z,2024-10-28T22:06:32.000Z
Personal,2024-10-15T06:00:00.000Z,1097,USD,expense,home,walmart dinnerset,2024-10-28T22:07:17.000Z,2024-10-28T22:07:17.000Z
Personal,2024-10-15T06:00:00.000Z,2180,USD,expense,food,walmart grocery,2024-10-28T22:07:56.000Z,2024-10-28T22:07:56.000Z
Personal,2024-10-18T06:00:00.000Z,1400,USD,expense,friend,ross gift,2024-10-21T22:56:36.000Z,2024-10-21T22:56:36.000Z
Personal,2024-10-18T06:00:00.000Z,135,USD,expense,friend,dollar tree gift bag,2024-10-21T22:57:04.000Z,2024-10-21T22:57:04.000Z
Personal,2024-10-18T06:00:00.000Z,1360,USD,expense,food,houston hot chicken,2024-10-21T22:57:33.000Z,2024-10-21T22:57:33.000Z
Personal,2024-10-19T06:00:00.000Z,700,USD,expense,home,water flask,2024-10-21T22:56:03.000Z,2024-10-21T22:56:03.000Z
Personal,2024-10-21T06:00:00.000Z,123440,USD,income,job,phd salary,2024-10-21T06:00:00.000Z,2024-10-21T06:00:00.000Z
Personal,2024-10-22T06:00:00.000Z,10000,USD,expense,wife,pocket money,2024-10-22T20:03:37.000Z,2024-10-22T20:03:37.000Z
Personal,2024-10-22T06:00:00.000Z,898,USD,expense,beauty,walmart lotion,2024-10-28T22:03:40.000Z,2024-10-28T22:03:40.000Z
Personal,2024-10-22T06:00:00.000Z,2590,USD,expense,food,walmart grocery,2024-10-28T22:04:29.000Z,2024-10-28T22:04:29.000Z
Personal,2024-10-25T06:00:00.000Z,753,USD,expense,friend,ross gift for jainta,2024-10-28T22:00:39.000Z,2024-10-28T22:00:39.000Z
Personal,2024-10-25T06:00:00.000Z,2155,USD,expense,study,chatgpt,2024-10-28T22:01:58.000Z,2024-10-28T22:01:58.000Z
Personal,2024-10-25T06:00:00.000Z,2487,USD,expense,tech,google fi,2024-12-23T19:06:56.000Z,2024-12-23T19:06:56.000Z
Personal,2024-10-26T06:00:00.000Z,110,USD,expense,friend,gift bag,2024-10-28T22:01:22.000Z,2024-10-28T22:01:22.000Z
Personal,2024-10-26T06:00:00.000Z,148,USD,expense,food,walmart chocolate,2024-10-28T22:01:37.000Z,2024-10-28T22:01:37.000Z
Personal,2024-10-28T06:00:00.000Z,185,USD,expense,food,cookies,2024-11-03T18:08:15.000Z,2024-11-03T18:08:15.000Z
Personal,2024-10-29T06:00:00.000Z,962,USD,expense,home,temu mug,2024-11-03T18:08:41.000Z,2024-11-03T18:08:41.000Z
Personal,2024-10-29T06:00:00.000Z,3150,USD,expense,food,walmart grocery,2024-11-03T18:09:33.000Z,2024-11-03T18:09:33.000Z
Personal,2024-10-31T06:00:00.000Z,3744,USD,expense,food,walmart grocery,2024-11-03T18:11:12.000Z,2024-11-03T18:11:12.000Z
Personal,2024-11-01T06:00:00.000Z,97000,USD,expense,home,rent,2024-11-03T18:11:35.000Z,2024-11-03T18:11:35.000Z
Personal,2024-11-02T06:00:00.000Z,3008,USD,expense,food,walmart grocery,2024-11-03T18:19:44.000Z,2024-11-03T18:19:44.000Z
Personal,2024-11-02T06:00:00.000Z,598,USD,expense,home,walmart forceps,2024-11-03T18:20:04.000Z,2024-11-03T18:20:04.000Z
Personal,2024-11-02T06:00:00.000Z,1521,USD,expense,food,houston hot chicken,2024-11-03T18:20:45.000Z,2024-11-03T18:20:45.000Z
Personal,2024-11-03T06:00:00.000Z,3599,USD,expense,waste,amazon au gift,2024-11-03T18:13:26.000Z,2024-11-03T18:13:26.000Z
Personal,2024-11-04T07:00:00.000Z,185,USD,expense,food,biscuits,2024-11-10T19:44:36.000Z,2024-11-10T19:44:36.000Z
Personal,2024-11-06T07:00:00.000Z,1000,USD,expense,wife,international night ticket,2024-11-10T19:44:59.000Z,2024-11-10T19:44:59.000Z
Personal,2024-11-06T07:00:00.000Z,596,USD,expense,friend,walmart gift,2024-11-10T19:47:43.000Z,2024-11-10T19:47:43.000Z
Personal,2024-11-06T07:00:00.000Z,3228,USD,expense,food,walmart grocery,2024-11-10T19:48:11.000Z,2024-11-10T19:48:11.000Z
Personal,2024-11-06T07:00:00.000Z,76,USD,expense,home,temu order,2024-11-10T19:51:18.000Z,2024-11-10T19:51:18.000Z
Personal,2024-11-07T07:00:00.000Z,123440,USD,income,job,phd salary,2024-11-07T07:00:00.000Z,2024-11-07T07:00:00.000Z
Personal,2024-11-16T07:00:00.000Z,500,USD,expense,transport,transit app,2024-12-02T18:21:34.000Z,2024-12-02T18:21:34.000Z
Personal,2024-11-16T07:00:00.000Z,4839,USD,expense,food,namaste nanglo,2024-12-02T18:22:27.000Z,2024-12-02T18:22:27.000Z
Personal,2024-11-16T07:00:00.000Z,9444,USD,expense,food,chinatown,2024-12-02T18:22:47.000Z,2024-12-02T18:22:47.000Z
Personal,2024-11-16T07:00:00.000Z,9499,USD,expense,food,shahrazad,2024-12-02T18:23:18.000Z,2024-12-02T18:23:18.000Z
Personal,2024-11-16T07:00:00.000Z,3720,USD,expense,food,walmart,2024-12-02T18:30:53.000Z,2024-12-02T18:30:53.000Z
Personal,2024-11-17T07:00:00.000Z,400,USD,expense,home,light bulbs,2024-12-02T18:21:06.000Z,2024-12-02T18:21:06.000Z
Personal,2024-11-17T07:00:00.000Z,2495,USD,expense,tech,google fi,2024-12-23T19:07:25.000Z,2024-12-23T19:07:25.000Z
Personal,2024-11-18T07:00:00.000Z,1488,USD,expense,home,light,2024-12-02T18:31:45.000Z,2024-12-02T18:31:45.000Z
Personal,2024-11-18T07:00:00.000Z,1840,USD,expense,food,walmart food,2024-12-02T18:32:33.000Z,2024-12-02T18:32:33.000Z
Personal,2024-11-20T07:00:00.000Z,250,USD,expense,transport,transit app,2024-12-02T18:20:05.000Z,2024-12-02T18:20:05.000Z
Personal,2024-11-21T07:00:00.000Z,2482,USD,expense,food,uber from airport,2024-12-02T18:20:36.000Z,2024-12-02T18:20:36.000Z
Personal,2024-11-22T07:00:00.000Z,123440,USD,income,job,phd salary,2024-11-22T07:00:00.000Z,2024-11-22T07:00:00.000Z
Personal,2024-11-24T07:00:00.000Z,688,USD,expense,home,walmart pillow,2024-12-02T18:34:09.000Z,2024-12-02T18:34:09.000Z
Personal,2024-11-24T07:00:00.000Z,2888,USD,expense,food,walmart food,2024-12-02T18:34:48.000Z,2024-12-02T18:34:48.000Z
Personal,2024-11-25T07:00:00.000Z,1159,USD,expense,family,7-11 chicken,2024-12-02T18:18:36.000Z,2024-12-02T18:18:36.000Z
Personal,2024-11-25T07:00:00.000Z,2155,USD,expense,study,chatgpt,2024-12-02T18:19:35.000Z,2024-12-02T18:19:35.000Z
Personal,2024-11-25T07:00:00.000Z,10000,USD,expense,wife,pocket,2025-02-07T04:36:01.000Z,2025-02-07T04:36:01.000Z
Personal,2024-11-26T07:00:00.000Z,300,USD,expense,transport,parking for sayeed,2024-12-02T18:17:51.000Z,2024-12-02T18:17:51.000Z
Personal,2024-11-26T07:00:00.000Z,3389,USD,expense,food,walmart food,2024-12-02T18:35:50.000Z,2024-12-02T18:35:50.000Z
Personal,2024-11-28T07:00:00.000Z,1098,USD,expense,food,mcdonalds,2024-12-02T18:15:30.000Z,2024-12-02T18:15:30.000Z
Personal,2024-11-28T07:00:00.000Z,1646,USD,expense,family,mcdonalds,2024-12-02T18:16:12.000Z,2024-12-02T18:16:12.000Z
Personal,2024-11-29T07:00:00.000Z,20206,USD,expense,wife,mint mobile taaha,2024-12-02T18:14:27.000Z,2024-12-02T18:14:27.000Z
Personal,2024-11-30T07:00:00.000Z,3567,USD,expense,food,walmart food,2024-12-02T18:36:52.000Z,2024-12-02T18:36:52.000Z
Personal,2024-12-01T07:00:00.000Z,97000,USD,expense,home,rent,2024-12-02T18:13:47.000Z,2024-12-02T18:13:47.000Z
Personal,2024-12-04T07:00:00.000Z,6500,USD,expense,wife,taaha admission form,2024-12-23T18:37:58.000Z,2024-12-23T18:37:58.000Z
Personal,2024-12-04T07:00:00.000Z,3610,USD,expense,food,walmart food,2024-12-23T18:40:08.000Z,2024-12-23T18:40:08.000Z
Personal,2024-12-05T07:00:00.000Z,1271,USD,expense,transport,uber,2024-12-23T18:41:56.000Z,2024-12-23T18:41:56.000Z
Personal,2024-12-06T07:00:00.000Z,123440,USD,income,job,phd salary,2024-12-06T07:00:00.000Z,2024-12-06T07:00:00.000Z
Personal,2024-12-07T07:00:00.000Z,3769,USD,expense,food,walmart,2024-12-23T18:43:02.000Z,2024-12-23T18:43:02.000Z
Personal,2024-12-11T07:00:00.000Z,1195,USD,expense,food,subway sandwich,2024-12-23T18:46:39.000Z,2024-12-23T18:46:39.000Z
Personal,2024-12-13T07:00:00.000Z,7258,USD,expense,waste,Taka sent for doa,2024-12-23T18:47:41.000Z,2024-12-23T18:47:41.000Z
Personal,2024-12-15T07:00:00.000Z,486,USD,expense,food,Ogden Tacos,2024-12-23T18:48:17.000Z,2024-12-23T18:48:17.000Z
Personal,2024-12-17T07:00:00.000Z,4073,USD,expense,food,walmart grocery,2024-12-23T18:50:09.000Z,2024-12-23T18:50:09.000Z
Personal,2024-12-17T07:00:00.000Z,3485,USD,expense,food,walmart,2024-12-23T18:50:59.000Z,2024-12-23T18:50:59.000Z
Personal,2024-12-17T07:00:00.000Z,2504,USD,expense,tech,google fi,2024-12-23T19:07:49.000Z,2024-12-23T19:07:49.000Z
Personal,2024-12-18T07:00:00.000Z,410,USD,expense,tech,Best buy adapter professor funded,2025-01-21T17:25:18.000Z,2025-01-21T17:25:18.000Z
Personal,2024-12-20T07:00:00.000Z,2059,USD,expense,food,shop n go ghee,2024-12-23T18:56:02.000Z,2024-12-23T18:56:02.000Z
Personal,2024-12-20T07:00:00.000Z,977,USD,expense,food,burger king,2024-12-23T18:56:24.000Z,2024-12-23T18:56:24.000Z
Personal,2024-12-20T07:00:00.000Z,123440,USD,income,job,phd salary,2024-12-20T07:00:00.000Z,2024-12-20T07:00:00.000Z
Personal,2024-12-23T07:00:00.000Z,1500,USD,expense,friend,bsauu contribution,2024-12-23T18:57:19.000Z,2024-12-23T18:57:19.000Z
Personal,2024-12-23T07:00:00.000Z,3618,USD,expense,food,walmart grocery,2025-01-21T17:32:10.000Z,2025-01-21T17:32:10.000Z
Personal,2024-12-25T07:00:00.000Z,2155,USD,expense,study,chatgpt,2025-01-21T17:26:31.000Z,2025-01-21T17:26:31.000Z
Personal,2024-12-25T07:00:00.000Z,10000,USD,expense,wife,wife pocket money,2025-02-07T04:34:37.000Z,2025-02-07T04:34:37.000Z
Personal,2024-12-27T07:00:00.000Z,1305,USD,expense,food,cafe mamai,2025-01-21T17:27:06.000Z,2025-01-21T17:27:06.000Z
Personal,2024-12-29T07:00:00.000Z,3486,USD,expense,food,walmart grocery,2025-01-21T17:34:35.000Z,2025-01-21T17:34:35.000Z
Personal,2025-01-01T07:00:00.000Z,97000,USD,expense,home,sunnyside rent,2025-01-21T17:35:06.000Z,2025-01-21T17:35:06.000Z
Personal,2025-01-04T07:00:00.000Z,3631,USD,expense,food,walmart food,2025-01-21T17:36:49.000Z,2025-01-21T17:36:49.000Z
Personal,2025-01-05T07:00:00.000Z,1901,USD,expense,food,dave's hot chicken,2025-01-21T17:37:46.000Z,2025-01-21T17:37:46.000Z
Personal,2025-01-07T07:00:00.000Z,146271,USD,income,job,phd salary,2025-01-07T07:00:00.000Z,2025-01-07T07:00:00.000Z
Personal,2025-01-08T07:00:00.000Z,4297,USD,expense,waste,taaha send money to bd,2025-01-21T17:38:19.000Z,2025-01-21T17:38:19.000Z
Personal,2025-01-10T07:00:00.000Z,3602,USD,expense,food,walmart food,2025-01-21T17:39:18.000Z,2025-01-21T17:39:18.000Z
Personal,2025-01-10T07:00:00.000Z,15300,USD,expense,study,international fee,2025-01-21T17:40:18.000Z,2025-01-21T17:40:18.000Z
Personal,2025-01-14T07:00:00.000Z,3225,USD,expense,food,instacart chicken,2025-01-21T17:42:19.000Z,2025-01-21T17:42:19.000Z
Personal,2025-01-15T07:00:00.000Z,3576,USD,expense,food,walmart grocery,2025-01-21T17:44:11.000Z,2025-01-21T17:44:11.000Z
Personal,2025-01-16T07:00:00.000Z,3200,USD,expense,waste,kazi noshin walmart,2025-01-21T17:50:53.000Z,2025-01-21T17:50:53.000Z
Personal,2025-01-16T07:00:00.000Z,2489,USD,expense,tech,google fi,2025-06-01T17:19:54.000Z,2025-06-01T17:19:54.000Z
Personal,2025-01-18T07:00:00.000Z,3692,USD,expense,food,walmart grocery,2025-01-21T17:45:23.000Z,2025-01-21T17:45:23.000Z
Personal,2025-01-19T07:00:00.000Z,184,USD,expense,food,smiths coconut water,2025-01-21T17:46:08.000Z,2025-01-21T17:46:08.000Z
Personal,2025-01-22T07:00:00.000Z,3124,USD,expense,food,walmart grocery,2025-02-07T04:24:40.000Z,2025-02-07T04:24:40.000Z
Personal,2025-01-22T07:00:00.000Z,146271,USD,income,job,phd salary,2025-01-22T07:00:00.000Z,2025-01-22T07:00:00.000Z
Personal,2025-01-24T07:00:00.000Z,3694,USD,expense,food,walmart grocery,2025-02-07T04:25:36.000Z,2025-02-07T04:25:36.000Z
Personal,2025-01-25T07:00:00.000Z,2165,USD,expense,study,chatgpt,2025-02-07T04:26:00.000Z,2025-02-07T04:26:00.000Z
Personal,2025-01-25T07:00:00.000Z,10000,USD,expense,wife,wife pocket money,2025-02-07T04:34:16.000Z,2025-02-07T04:34:16.000Z
Personal,2025-01-26T07:00:00.000Z,455,USD,expense,food,texas hot chicken,2025-02-07T04:26:34.000Z,2025-02-07T04:26:34.000Z
Personal,2025-01-26T07:00:00.000Z,458,USD,expense,food,icecream,2025-02-07T04:26:55.000Z,2025-02-07T04:26:55.000Z
Personal,2025-01-27T07:00:00.000Z,4194,USD,expense,food,walmart food and lotion,2025-01-21T17:31:01.000Z,2025-01-21T17:31:01.000Z
Personal,2025-01-31T07:00:00.000Z,3610,USD,expense,food,walmart grocery,2025-02-07T04:27:42.000Z,2025-02-07T04:27:42.000Z
Personal,2025-02-03T07:00:00.000Z,9281,USD,expense,food,chinatown,2025-02-07T04:28:07.000Z,2025-02-07T04:28:07.000Z
Personal,2025-02-03T07:00:00.000Z,4216,USD,expense,food,namaste nanglo,2025-02-07T04:28:34.000Z,2025-02-07T04:28:34.000Z
Personal,2025-02-05T07:00:00.000Z,97000,USD,expense,home,rent,2025-02-07T04:28:54.000Z,2025-02-07T04:28:54.000Z
Personal,2025-02-05T07:00:00.000Z,1190,USD,expense,home,ross shower caddy,2025-02-07T04:29:30.000Z,2025-02-07T04:29:30.000Z
Personal,2025-02-06T07:00:00.000Z,3495,USD,expense,food,walmart grocery,2025-02-18T21:54:49.000Z,2025-02-18T21:54:49.000Z
Personal,2025-02-06T07:00:00.000Z,1133,USD,expense,food,madsen pharmacy,2025-02-18T21:55:59.000Z,2025-02-18T21:55:59.000Z
Personal,2025-02-07T07:00:00.000Z,1500,USD,expense,food,doctor,2025-02-18T21:55:16.000Z,2025-02-18T21:55:16.000Z
Personal,2025-02-07T07:00:00.000Z,1305,USD,expense,food,cafe mamai,2025-02-18T21:56:19.000Z,2025-02-18T21:56:19.000Z
Personal,2025-02-07T07:00:00.000Z,758,USD,expense,food,boba tea,2025-02-18T21:56:37.000Z,2025-02-18T21:56:37.000Z
Personal,2025-02-07T07:00:00.000Z,146271,USD,income,job,phd salary,2025-02-07T07:00:00.000Z,2025-02-07T07:00:00.000Z
Personal,2025-02-13T07:00:00.000Z,3155,USD,expense,food,walmart grocery,2025-02-18T21:58:17.000Z,2025-02-18T21:58:17.000Z
Personal,2025-02-14T07:00:00.000Z,18000,USD,expense,wife,valentine gift,2025-02-16T23:39:36.000Z,2025-02-16T23:39:36.000Z
Personal,2025-02-14T07:00:00.000Z,498,USD,expense,friend,hisham eliza gift,2025-02-18T21:57:44.000Z,2025-02-18T21:57:44.000Z
Personal,2025-02-14T07:00:00.000Z,1949,USD,expense,wife,valentine's rose,2025-02-18T21:58:53.000Z,2025-02-18T21:58:53.000Z
Personal,2025-02-15T07:00:00.000Z,3568,USD,expense,wife,Ulta beauty,2025-02-18T21:59:26.000Z,2025-02-18T21:59:26.000Z
Personal,2025-02-15T07:00:00.000Z,535,USD,expense,food,Ross chocolate,2025-02-18T21:59:47.000Z,2025-02-18T21:59:47.000Z
Personal,2025-02-16T07:00:00.000Z,4200,USD,expense,beauty,shuttle,2025-02-16T23:39:12.000Z,2025-02-16T23:39:12.000Z
Personal,2025-02-16T07:00:00.000Z,3597,USD,expense,food,walmart grocery,2025-02-18T22:00:35.000Z,2025-02-18T22:00:35.000Z
Personal,2025-02-17T07:00:00.000Z,514,USD,expense,food,ross biscuit,2025-02-18T22:01:04.000Z,2025-02-18T22:01:04.000Z
Personal,2025-02-17T07:00:00.000Z,2489,USD,expense,tech,google fi,2025-06-01T17:20:45.000Z,2025-06-01T17:20:45.000Z
Personal,2025-02-20T07:00:00.000Z,835,USD,expense,tech,tello,2025-02-28T19:33:51.000Z,2025-02-28T19:33:51.000Z
Personal,2025-02-20T07:00:00.000Z,3687,USD,expense,food,walmart grocery,2025-03-03T20:46:50.000Z,2025-03-03T20:46:50.000Z
Personal,2025-02-21T07:00:00.000Z,146271,USD,income,job,phd salary,2025-02-21T07:00:00.000Z,2025-02-21T07:00:00.000Z
Personal,2025-02-23T07:00:00.000Z,3880,USD,expense,food,walmart grocery,2025-03-03T20:47:19.000Z,2025-03-03T20:47:19.000Z
Personal,2025-02-25T07:00:00.000Z,2165,USD,expense,tech,chatgpt,2025-02-28T19:34:48.000Z,2025-02-28T19:34:48.000Z
Personal,2025-02-25T07:00:00.000Z,275,USD,expense,food,chips,2025-02-28T19:35:24.000Z,2025-02-28T19:35:24.000Z
Personal,2025-02-25T07:00:00.000Z,3826,USD,expense,food,walmart grocery,2025-03-03T20:48:15.000Z,2025-03-03T20:48:15.000Z
Personal,2025-02-25T07:00:00.000Z,10000,USD,expense,wife,taaha pocket money,2025-03-03T20:49:26.000Z,2025-03-03T20:49:26.000Z
Personal,2025-02-28T07:00:00.000Z,1197,USD,expense,food,canteen food,2025-02-28T19:35:55.000Z,2025-02-28T19:35:55.000Z
Personal,2025-02-28T07:00:00.000Z,2828,USD,expense,food,kafe mamai,2025-03-03T20:48:43.000Z,2025-03-03T20:48:43.000Z
Personal,2025-03-01T07:00:00.000Z,97000,USD,expense,home,rent,2025-03-03T20:49:01.000Z,2025-03-03T20:49:01.000Z
Personal,2025-03-03T07:00:00.000Z,5407,USD,expense,study,sprintax,2025-03-03T20:49:51.000Z,2025-03-03T20:49:51.000Z
Personal,2025-03-07T07:00:00.000Z,7935,USD,expense,study,tax,2025-03-12T19:57:40.000Z,2025-03-12T19:57:40.000Z
Personal,2025-03-07T07:00:00.000Z,541,USD,expense,study,envelopes tax,2025-03-12T20:01:29.000Z,2025-03-12T20:01:29.000Z
Personal,2025-03-07T07:00:00.000Z,146271,USD,income,job,phd salary,2025-03-07T07:00:00.000Z,2025-03-07T07:00:00.000Z
Personal,2025-03-19T06:00:00.000Z,2491,USD,expense,tech,google fi,2025-06-01T17:21:17.000Z,2025-06-01T17:21:17.000Z
Personal,2025-03-20T06:00:00.000Z,308,USD,expense,food,smiths,2025-03-26T16:05:52.000Z,2025-03-26T16:05:52.000Z
Personal,2025-03-20T06:00:00.000Z,616,USD,expense,friend,icecream,2025-03-26T16:06:23.000Z,2025-03-26T16:06:23.000Z
Personal,2025-03-21T06:00:00.000Z,510,USD,expense,tech,tello,2025-03-26T16:08:17.000Z,2025-03-26T16:08:17.000Z
Personal,2025-03-21T06:00:00.000Z,4098,USD,expense,waste,toha eid,2025-03-26T16:08:53.000Z,2025-03-26T16:08:53.000Z
Personal,2025-03-21T06:00:00.000Z,135720,USD,income,job,phd salary,2025-03-21T06:00:00.000Z,2025-03-21T06:00:00.000Z
Personal,2025-03-23T06:00:00.000Z,1521,USD,expense,food,houston chicken,2025-03-26T16:09:24.000Z,2025-03-26T16:09:24.000Z
Personal,2025-03-23T06:00:00.000Z,678,USD,expense,food,walmart store,2025-03-26T16:09:52.000Z,2025-03-26T16:09:52.000Z
Personal,2025-03-25T06:00:00.000Z,2165,USD,expense,study,chatgpt,2025-03-26T16:10:13.000Z,2025-03-26T16:10:13.000Z
